Field,DS_Category,Final_Price
supply_chain_sum_top_costs,SupplyChain,3.796
supply_chain_count_override,SupplyChain,3.796
supply_chain_sum_top_cst_acc_ovr,SupplyChain,3.796
collateral_query_result_hist,Security Master,2.587
collateral_query_result,Security Master,2.587
matured_balloon_delay,Security Master,2.587
project_from,Security Master,2.587
pass_penalty_to_bond,Derived - End of Day,1.014
capital_type_coco_trigger_level,Security Master,2.587
capital_trigger_type,Security Master,2.587
trace_144a_indicator,Security Master,2.587
global_region_of_origin,Security Master,2.587
aifmd_indicator,Credit Risk Regulatory Compliance,0.754
security_pricing_date,Security Master,2.587
convexity_adjusted_rate,Derived - Intraday,1.183
convexity_bias_basis_points,Derived - Intraday,1.183
active_preliminary_security,Security Master,2.587
amount_held_by_central_bank,Security Master,2.587
fundamentals_ticker,Fundamentals,2.275
european_union_sanction_status,Credit Risk Regulatory Compliance,0.754
tnt_eligible_indicator,Security Master,2.587
bram_hqla_basel_iii_ast_cl_elig,High Quality Liquid Assets,4.472
bram_hqla_cent_bnk_elig_explicit,Central Bank Eligibility,3.575
bram_hqla_cent_bnk_elig_implicit,Central Bank Eligibility,3.575
bram_hqla_central_bank_haircut,Central Bank Eligibility,3.575
ofac_sectoral_sanc_co,Credit Risk Regulatory Compliance,0.754
issuer_financial_statement_type,Security Master,2.587
source_override,Security Master,2.587
std_secondary_mkt_settlement_per,Security Master,2.587
pea_pme_eligible,Security Master,2.587
vpr_vector_proj_by_credit_mod,Derived - End of Day,1.014
wavg_vpr_projection_of_cred_mod,Derived - End of Day,1.014
cdr_vector_proj_by_credit_mod,Derived - End of Day,1.014
wavg_cdr_projection_of_cred_mod,Derived - End of Day,1.014
severity_proj_vec_of_cred_mod,Derived - End of Day,1.014
severity_projection_of_cred_mod,Derived - End of Day,1.014
60+_delinq_proj_vec_of_cred_mod,Derived - End of Day,1.014
wavg_60+_delinq_proj_of_cred_mod,Derived - End of Day,1.014
cap_vpr_proj_vec_of_cred_mod,Derived - End of Day,1.014
wavg_cap_vpr_proj_of_cred_mod,Derived - End of Day,1.014
frgvnss_cdr_proj_vec_of_cred_mod,Derived - End of Day,1.014
wavg_frgvnss_cdr_proj_of_cr_mod,Derived - End of Day,1.014
forbearance_proj_vec_of_cred_mod,Derived - End of Day,1.014
wavg_forbearance_proj_of_cr_mod,Derived - End of Day,1.014
pr_col_lqdt_as_a_%_of_cur_bl,Derived - End of Day,1.014
central_index_key_number,Credit Risk Regulatory Compliance,0.754
ekn_issuer_number,Credit Risk Regulatory Compliance,0.754
canadian_sanction_status,Credit Risk Regulatory Compliance,0.754
lei_name,Packaged,2.587
curve_name,Security Master,2.587
lei_ultimate_parent_company,Credit Risk Corporate Structure,3.796
obligor_full_name,Credit Risk Corporate Structure,3.796
australian_sanction_status,Credit Risk Regulatory Compliance,0.754
hmt_non_sectoral_sanction_status,Credit Risk Regulatory Compliance,0.754
singaporean_sanction_status,Credit Risk Regulatory Compliance,0.754
united_nations_sanction_status,Credit Risk Regulatory Compliance,0.754
japan_sanction_status,Credit Risk Regulatory Compliance,0.754
hong_kong_sanction_status,Credit Risk Regulatory Compliance,0.754
ofac_frgn_finl_inst_sanct_stat,Credit Risk Regulatory Compliance,0.754
ofac_non_sdn_iranian_sanct_stat,Credit Risk Regulatory Compliance,0.754
swiss_sanction_status,Credit Risk Regulatory Compliance,0.754
basis_risk_shortfall,Security Master,2.587
bval_sector_curve_id,Security Master,2.587
bval_issuer_curve_id,Security Master,2.587
mifid_large_in_scale_value,MiFIR,1.781
mifid_large_in_scale_shares,MiFIR,1.781
reg_s_trad_rest_lst_addl_offer,Security Master,2.587
sectoral_sanctioned_security,Credit Risk Regulatory Compliance,0.754
ofac_sectoral_sanc_directive_1,Credit Risk Regulatory Compliance,0.754
ofac_sectoral_sanc_directive_2,Credit Risk Regulatory Compliance,0.754
ofac_sectoral_sanc_directive_3,Credit Risk Regulatory Compliance,0.754
ofac_sectoral_sanc_directive_4,Credit Risk Regulatory Compliance,0.754
escrow_agreement,Security Master,2.587
hqla_canadian_elig_ast_cl_desgtn,High Quality Liquid Assets,4.472
hqla_japanese_elig_ast_cl_desgtn,High Quality Liquid Assets,4.472
hqla_aust_elig_ast_cl_desgtn,High Quality Liquid Assets,4.472
hqla_fr2052a_elig_ast_cl_desgtn,High Quality Liquid Assets,4.472
volcker_rule_cvrd_fd_logic_ind,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_indicative_cvrd_fd,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_language_indicator,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_inv_co_act_exempt,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_ind_owner_int,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_cvd_f_exclusion_typ,Regulatory & Risk Group 4 Misc,5.59
volcker_rule_secs_bkt_indicator,Regulatory & Risk Group 4 Misc,5.59
405_crr_eligible_orig,Security Master,2.587
bval_expected_redemption_date,Pricing - End of Day,1.014
rule_144a_trad_rest_lst_addl_off,Security Master,2.587
extended_cashflows_2,Derived - Intraday,1.183
single_entity,Fundamentals,2.275
type_description,Security Master,2.587
first_lien_pct_curr,Security Master,2.587
first_lien_pct_hist,Security Master,2.587
coco_written_down_amount,Security Master,2.587
coco_princ_reinstatement_cond,Security Master,2.587
regulatory_call,Security Master,2.587
non_viability_event,Security Master,2.587
coco_price_determination,Security Master,2.587
coco_initial_price,Security Master,2.587
coco_price_floor,Security Master,2.587
coco_floor_price_adjustment,Security Master,2.587
coco_price_ceiling,Security Master,2.587
coco_write_down_up_type,Security Master,2.587
coco_maximum_allowable_wrtdwn,Security Master,2.587
coco_redemption_before_write_up,Security Master,2.587
coco_coupon_during_write_down,Security Master,2.587
coco_nominal_cpn_paid_dur_wrtdwn,Security Master,2.587
coco_cpn_comp_in_case_write_up,Security Master,2.587
discretionary_cancel_int_by_iss,Security Master,2.587
cancellation_interest_by_reg,Security Master,2.587
mandatory_cancellation_interest,Security Master,2.587
mandatory_payment_interest,Security Master,2.587
405_crr_retention_method,Security Master,2.587
market_classification,Security Master,2.587
volcker_qualified_collateral,Regulatory & Risk Group 4 Misc,5.59
volcker_designated_non_us_market,Regulatory & Risk Group 4 Misc,5.59
volcker_institutional_stock_exch,Regulatory & Risk Group 4 Misc,5.59
hqla_hk_eligible_ast_cl_desgtn,High Quality Liquid Assets,4.472
hqla_sg_eligible_ast_cl_desgtn,High Quality Liquid Assets,4.472
hqla_eba_elig_asset_class_desgtn,High Quality Liquid Assets,4.472
eu_basel_iii_std_risk_weight,High Quality Liquid Assets,4.472
eu_basel_iii_std_rsk_wgt_exp_typ,High Quality Liquid Assets,4.472
market_of_syndication,Security Master,2.587
synthetic_entity_indicator,Packaged,2.587
company_status,Credit Risk Corporate Structure,3.796
covered_ltv_%,Security Master,2.587
covered_geo_exposure_%,Security Master,2.587
covered_collateral_type_&_%,Security Master,2.587
covered_pool_publish_date,Security Master,2.587
cover_pool_name,Security Master,2.587
distance_to_cap,Pricing - End of Day,1.014
distance_to_strike,Pricing - End of Day,1.014
bonus_yield,Derived - Intraday,1.183
participation_level_percentage,Security Master,2.587
leverage_amount,Security Master,2.587
covered_national_framework,Security Master,2.587
actual_percentage_of_bondholders,Security Master,2.587
cross_default_amount,Security Master,2.587
dscr_value,Security Master,2.587
delisting_put,Security Master,2.587
fcf_to_debt_service_ratio_value,Security Master,2.587
future_guarantor_covenant,Security Master,2.587
guarantor_cross_default,Security Master,2.587
guarantor_negative_pledge,Security Master,2.587
litigation_amount,Security Master,2.587
payment_for_consent,Security Master,2.587
ratings_trigger,Security Master,2.587
eu_sectoral_sanction_status,Credit Risk Regulatory Compliance,0.754
eu_non_sectoral_sanction_status,Credit Risk Regulatory Compliance,0.754
group_original_credit_support_%,Security Master,2.587
group_current_credit_support_%,Security Master,2.587
gsib_bucket,Credit Risk Regulatory Compliance,0.754
gsib_indicator,Credit Risk Regulatory Compliance,0.754
previous_company_names,Credit Risk Corporate Structure,3.796
ofac_sanctioned_security,Credit Risk Regulatory Compliance,0.754
eu_sanctioned_security,Credit Risk Regulatory Compliance,0.754
un_sanctioned_security,Credit Risk Regulatory Compliance,0.754
canada_sanctioned_security,Credit Risk Regulatory Compliance,0.754
uk_sanctioned_security,Credit Risk Regulatory Compliance,0.754
switzerland_sanctioned_security,Credit Risk Regulatory Compliance,0.754
hong_kong_sanctioned_security,Credit Risk Regulatory Compliance,0.754
japan_sanctioned_security,Credit Risk Regulatory Compliance,0.754
singapore_sanctioned_security,Credit Risk Regulatory Compliance,0.754
australia_sanctioned_security,Credit Risk Regulatory Compliance,0.754
canadian_sectoral_sanction_stat,Credit Risk Regulatory Compliance,0.754
canadian_non_sectoral_sanc_stat,Credit Risk Regulatory Compliance,0.754
swiss_sectoral_sanction_stat,Credit Risk Regulatory Compliance,0.754
swiss_non_sectoral_sanction_stat,Credit Risk Regulatory Compliance,0.754
japan_sectoral_sanction_stat,Credit Risk Regulatory Compliance,0.754
japan_non_sectoral_sanction_stat,Credit Risk Regulatory Compliance,0.754
aust_sectoral_sanc_stat,Credit Risk Regulatory Compliance,0.754
aust_non_sectoral_sanc_stat,Credit Risk Regulatory Compliance,0.754
cast_vetted,Credit Risk Capital Structure,0.754
inactive_date,Pricing - End of Day,1.014
pool_is_homogeneous,High Quality Liquid Assets,4.472
central_registration_dep_num,Credit Risk Regulatory Compliance,0.754
sec_file_number,Credit Risk Regulatory Compliance,0.754
bloomberg_sector,Security Master,2.587
a/h_share_conversion,Security Master,2.587
nfa_approved_swap_dealer,Credit Risk Regulatory Compliance,0.754
ask_workout_dt_yrs_settle,Derived - End of Day,1.014
has_fundamental_data,Fundamentals,2.275
sup_chain_relationship_sort_ovr,SupplyChain,3.796
float_adj_amt_out,Security Master,2.587
money_market_repo_ticker,Security Master,2.587
property_name,Security Master,2.587
property_address,Security Master,2.587
property_number_of_units,Security Master,2.587
lockout_end_date,Security Master,2.587
original_prepayment_protection,Security Master,2.587
construction_loan_conversion_dt,Security Master,2.587
bval_bid_ytm,Pricing - Intraday,1.183
bval_mid_ytm,Pricing - Intraday,1.183
bval_ask_ytm,Pricing - Intraday,1.183
tranche_list,Security Master,2.587
other_lei_name,Packaged,2.587
managing_local_oper_unit_name,Packaged,2.587
managing_local_oper_unit_lei,Packaged,2.587
lei_validation_sources,Packaged,2.587
has_current_fundamental_data,Fundamentals,2.275
sic_local_name,Security Master,2.587
tot_vtg_rt_inc_all_vtg_shs,Credit Risk Regulatory Compliance,0.754
dt_tot_vtg_rt_inc_all_vtg_shs,Credit Risk Regulatory Compliance,0.754
tot_shs_out_inc_all_classes,Credit Risk Regulatory Compliance,0.754
dt_tot_shs_out_inc_all_classes,Credit Risk Regulatory Compliance,0.754
expected_report_period_end_date,Security Master,2.587
bram_qe_bid_direct_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qe_ask_direct_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qi_bid_direct_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qi_ask_direct_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qualifying_dir_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qt_direct_obs_wtd_cnt,Premium BRAM Transparency,1.781
bram_qe_bid_direct_obs_wavg_age,Premium BRAM Transparency,1.781
bram_qe_ask_direct_obs_wavg_age,Premium BRAM Transparency,1.781
bram_qi_bid_direct_obs_wavg_age,Premium BRAM Transparency,1.781
bram_qi_ask_direct_obs_wavg_age,Premium BRAM Transparency,1.781
bram_qt_direct_obs_wavg_age,Premium BRAM Transparency,1.781
bram_qualifying_dir_obs_wavg_age,Premium BRAM Transparency,1.781
bval_last_update_dt,Pricing - End of Day,1.014
bval_current_tba,Pricing - End of Day,1.014
mifid_asset_class,MiFIR,1.781
mifid_sub_asset_class,MiFIR,1.781
mifid_calib_period_start_dt,MiFIR,1.781
mifid_next_calib_period_start_dt,MiFIR,1.781
mifid_ii_instrument_indicator,MiFIR,1.781
ssti_pre_trade_euro_currency,MiFIR,1.781
ssti_pre_trade_lc,MiFIR,1.781
ssti_post_trade_euro_currency,MiFIR,1.781
ssti_post_trade_lc,MiFIR,1.781
lis_post_trade_euro_currency,MiFIR,1.781
lis_post_trade_lc,MiFIR,1.781
mifir_identifier,MiFIR,1.781
mifid_underlying_asset_class,MiFIR,1.781
mifid_contract_type,MiFIR,1.781
mifid_product_segmentation_1,MiFIR,1.781
mifid_product_segmentation_2,MiFIR,1.781
mifid_product_segmentation_3,MiFIR,1.781
mifid_product_segmentation_4,MiFIR,1.781
mifid_product_segmentation_5,MiFIR,1.781
mifid_product_segmentation_6,MiFIR,1.781
mifid_product_segmentation_7,MiFIR,1.781
mifid_underlying_index,MiFIR,1.781
mifid_nca_trading_susp_indicator,MiFIR,1.781
mifid_package_trans_indicator,MiFIR,1.781
mifid_total_trading_volume,MiFIR,1.781
mifid_pct_trade_under_waiver,MiFIR,1.781
mifid_waiver_susp_status,MiFIR,1.781
mifid_average_daily_#_trades,MiFIR,1.781
mifid_average_daily_notional_amt,MiFIR,1.781
mifid_relevant_market,MiFIR,1.781
mifid_tick_size_liquidity_band,MiFIR,1.781
lis_pre_trade_eur_currency,MiFIR,1.781
lis_pre_trade_lc,MiFIR,1.781
broker_sec_file_num,Credit Risk Regulatory Compliance,0.754
adj_financials_erl_fy_and_per,Fundamentals,2.275
us_otc_eligible_collateral_typ,Collateral Tagging,4.472
eu_otc_eligible_collateral_typ,Collateral Tagging,4.472
jp_otc_eligible_collateral_typ,Collateral Tagging,4.472
au_otc_eligible_collateral_typ,Collateral Tagging,4.472
ca_otc_eligible_collateral_typ,Collateral Tagging,4.472
hk_otc_eligible_collateral_typ,Collateral Tagging,4.472
sg_otc_eligible_collateral_typ,Collateral Tagging,4.472
ch_otc_eligible_collateral_typ,Collateral Tagging,4.472
us_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
eu_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
jp_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
au_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
ca_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
hk_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
sg_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
ch_otc_elig_collat_min_std_hrct,Collateral Tagging,4.472
us_main_index_indicator,Collateral Tagging,4.472
us_broad_based_index_indicator,Collateral Tagging,4.472
esma_main_index_indicator,Collateral Tagging,4.472
remaining_prepayment_protection,Security Master,2.587
preliminary_security_tenor,Security Master,2.587
fixed_reoffer_yield,Security Master,2.587
fixed_reoffer_sprd_to_govt_bench,Derived - End of Day,1.014
preliminary_amount_to_be_issued,Security Master,2.587
871m_qualified_index,US Withholding Tax,3.575
potentially_in_scope_for_871m,US Withholding Tax,3.575
security_is_private_equity_fund,Security Master,2.587
company_is_pe_limited_partner,Security Master,2.587
cusips_in_series,Security Master,2.587
fund_source_list,Security Master,2.587
tenor_to_maturity_at_issuance,Security Master,2.587
bb_sale_date,Security Master,2.587
series_total_maturity_size,Security Master,2.587
target_forbearance,Derived - End of Day,1.014
covered_bond_natl_framework_ind,Security Master,2.587
over_collateralization_nominal,Security Master,2.587
target_deferment,Derived - End of Day,1.014
target_ibr,Derived - End of Day,1.014
target_ibr_payment,Derived - End of Day,1.014
mifid_min_eqy_deferral_threshold,MiFIR,1.781
mifid_expiry_date,MiFIR,1.781
cover_pool_avg_seasoning,Security Master,2.587
over_collateralization_pct_ar,Security Master,2.587
outstanding_debt_covered_bond,Security Master,2.587
ifrs9_sppi_test,IFRS 9 SPPI,4.472
ifrs9_sppi_attribute,IFRS 9 SPPI,4.472
mifid_seniority_of_bond,MiFIR,1.781
dematerialized_bond_indicator,Security Master,2.587
us_sec_registration_exemption,Security Master,2.587
